sourceId,status,dateLastModified,metadata,username,userIds,enabledUser,givenName,familyName,middleName,role,identifier,email,sms,phone,agents,orgs,grades,password
,active,2024-06-17T09:18:14.327Z,,T.Mathis@example.com,"[{'type': 'CA', 'identifier': '8840000116'}]",true,Talon,Mathis,Ace,student,884_STU_88400116,T.Mathis@example.com,,2515557971,[],"[{'href': '~/ims/oneroster/v1p1/orgs/884', 'sourcedId': '884', 'type': 'org'}]",['09'],
,active,2024-06-17T09:18:14.437Z,,F.Guerrero@example.com,"[{'type': 'CA', 'identifier': '8840000123'}]",true,Finnegan,Guerrero,Jasper,student,884_STU_88400123,F.Guerrero@example.com,,1405553995,[],"[{'href': '~/ims/oneroster/v1p1/orgs/884', 'sourcedId': '884', 'type': 'org'}]",['10'],
,active,2024-06-17T09:18:14.483Z,,T.Davis@example.com,"[{'type': 'CA', 'identifier': '8840000125'}]",true,Theresa,Davis,Barbara,student,884_STU_88400125,T.Davis@example.com,,1455552697,[],"[{'href': '~/ims/oneroster/v1p1/orgs/884', 'sourcedId': '884', 'type': 'org'}]",['12'],
,active,2024-06-17T09:18:14.547Z,,E.Liu@example.com,"[{'type': 'CA', 'identifier': '8840000128'}]",true,Emmett,Liu,Alessandro,student,884_STU_88400128,E.Liu@example.com,,2655553849,[],"[{'href': '~/ims/oneroster/v1p1/orgs/884', 'sourcedId': '884', 'type': 'org'}]",['09'],
,active,2024-06-17T09:18:14.610Z,,T.Glass@example.com,"[{'type': 'CA', 'identifier': '8840000129'}]",true,Tabitha,Glass,Sanai,student,884_STU_88400129,T.Glass@example.com,,1645558475,[],"[{'href': '~/ims/oneroster/v1p1/orgs/884', 'sourcedId': '884', 'type': 'org'}]",['11'],
,active,2024-06-17T09:18:14.653Z,,M.Estes@example.com,"[{'type': 'CA', 'identifier': '8840000130'}]",true,Morgan,Estes,Madeleine,student,884_STU_88400130,M.Estes@example.com,,2805554268,[],"[{'href': '~/ims/oneroster/v1p1/orgs/884', 'sourcedId': '884', 'type': 'org'}]",['11'],
,active,2024-06-17T09:18:14.670Z,,G.Beck@example.com,"[{'type': 'CA', 'identifier': '8840000132'}]",true,Gordon,Beck,Darren,student,884_STU_88400132,G.Beck@example.com,,1495552140,[],"[{'href': '~/ims/oneroster/v1p1/orgs/884', 'sourcedId': '884', 'type': 'org'}]",['09'],
,active,2024-06-17T09:18:14.687Z,,B.Klein@example.com,"[{'type': 'CA', 'identifier': '8840000133'}]",true,Brynn,Klein,Carleigh,student,884_STU_88400133,B.Klein@example.com,,1475553634,[],"[{'href': '~/ims/oneroster/v1p1/orgs/884', 'sourcedId': '884', 'type': 'org'}]",['09'],
,active,2024-06-17T09:18:14.733Z,,L.Hartman@example.com,"[{'type': 'CA', 'identifier': '8840000135'}]",true,Laurel,Hartman,Reina,student,884_STU_88400135,L.Hartman@example.com,,2875558188,[],"[{'href': '~/ims/oneroster/v1p1/orgs/884', 'sourcedId': '884', 'type': 'org'}]",['11'],
,active,2024-06-17T09:18:14.857Z,,L.Shepard@example.com,"[{'type': 'CA', 'identifier': '8840000137'}]",true,Layton,Shepard,Zayne,student,884_STU_88400137,L.Shepard@example.com,,1615550176,[],"[{'href': '~/ims/oneroster/v1p1/orgs/884', 'sourcedId': '884', 'type': 'org'}]",['12'],
,active,2024-06-17T09:18:14.903Z,,C.Adkins@example.com,"[{'type': 'CA', 'identifier': '8840000138'}]",true,Clark,Adkins,Thaddeus,student,884_STU_88400138,C.Adkins@example.com,,1665556634,[],"[{'href': '~/ims/oneroster/v1p1/orgs/884', 'sourcedId': '884', 'type': 'org'}]",['11'],
,active,2024-06-17T09:18:14.950Z,,A.Klein@example.com,"[{'type': 'CA', 'identifier': '8840000139'}]",true,Abigayle,Klein,Angie,student,884_STU_88400139,A.Klein@example.com,,2215550465,[],"[{'href': '~/ims/oneroster/v1p1/orgs/884', 'sourcedId': '884', 'type': 'org'}]",['11'],
,active,2024-06-17T09:18:15.013Z,,A.Reyes@example.com,"[{'type': 'CA', 'identifier': '8840000140'}]",true,Annika,Reyes,Noemi,student,884_STU_88400140,A.Reyes@example.com,,1165559235,[],"[{'href': '~/ims/oneroster/v1p1/orgs/884', 'sourcedId': '884', 'type': 'org'}]",['10'],
,active,2024-06-17T09:18:15.077Z,,W.Santana@example.com,"[{'type': 'CA', 'identifier': '8840000141'}]",true,Wilson,Santana,Samson,student,884_STU_88400141,W.Santana@example.com,,1785552086,[],"[{'href': '~/ims/oneroster/v1p1/orgs/884', 'sourcedId': '884', 'type': 'org'}]",['10'],
,active,2024-06-17T09:18:15.093Z,,Y.Rodriguez@example.com,"[{'type': 'CA', 'identifier': '8840000142'}]",true,Yair,Rodriguez,Ty,student,884_STU_88400142,Y.Rodriguez@example.com,,2225551900,[],"[{'href': '~/ims/oneroster/v1p1/orgs/884', 'sourcedId': '884', 'type': 'org'}]",['09'],
,active,2024-06-17T09:18:15.140Z,,L.Barker@example.com,"[{'type': 'CA', 'identifier': '8840000143'}]",true,Leslie,Barker,Erica,student,884_STU_88400143,L.Barker@example.com,,3115556639,[],"[{'href': '~/ims/oneroster/v1p1/orgs/884', 'sourcedId': '884', 'type': 'org'}]",['11'],
,active,2024-06-17T09:18:15.200Z,,N.Morse@example.com,"[{'type': 'CA', 'identifier': '8840000144'}]",true,Neil,Morse,Alexzander,student,884_STU_88400144,N.Morse@example.com,,2595554298,[],"[{'href': '~/ims/oneroster/v1p1/orgs/884', 'sourcedId': '884', 'type': 'org'}]",['11'],
,active,2024-06-17T09:18:15.250Z,,S.Lester@example.com,"[{'type': 'CA', 'identifier': '8840000146'}]",true,Sandra,Lester,Margaret,student,884_STU_88400146,S.Lester@example.com,,2105552109,[],"[{'href': '~/ims/oneroster/v1p1/orgs/884', 'sourcedId': '884', 'type': 'org'}]",['10'],
,active,2024-06-17T09:18:15.310Z,,C.Ponce@example.com,"[{'type': 'CA', 'identifier': '8840000148'}]",true,Case,Ponce,Damian,student,884_STU_88400148,C.Ponce@example.com,,1615557105,[],"[{'href': '~/ims/oneroster/v1p1/orgs/884', 'sourcedId': '884', 'type': 'org'}]",['12'],
,active,2024-06-17T09:18:15.357Z,,A.Hurley@example.com,"[{'type': 'CA', 'identifier': '8840000149'}]",true,Allan,Hurley,Eduardo,student,884_STU_88400149,A.Hurley@example.com,,3045554567,[],"[{'href': '~/ims/oneroster/v1p1/orgs/884', 'sourcedId': '884', 'type': 'org'}]",['12'],
,active,2024-06-17T09:18:15.373Z,,R.Montoya@example.com,"[{'type': 'CA', 'identifier': '8840000150'}]",true,Ryann,Montoya,Kyla,student,884_STU_88400150,R.Montoya@example.com,,1405557843,[],"[{'href': '~/ims/oneroster/v1p1/orgs/884', 'sourcedId': '884', 'type': 'org'}]",['09'],
,active,2024-06-17T09:18:15.420Z,,K.Castaneda@example.com,"[{'type': 'CA', 'identifier': '8840000152'}]",true,Kyla,Castaneda,Madeleine,student,884_STU_88400152,K.Castaneda@example.com,,2725553345,[],"[{'href': '~/ims/oneroster/v1p1/orgs/884', 'sourcedId': '884', 'type': 'org'}]",['11'],
,active,2024-06-17T09:18:15.483Z,,I.Scott@example.com,"[{'type': 'CA', 'identifier': '8840000153'}]",true,Isla,Scott,Sidney,student,884_STU_88400153,I.Scott@example.com,,2595558049,[],"[{'href': '~/ims/oneroster/v1p1/orgs/884', 'sourcedId': '884', 'type': 'org'}]",['11'],
,active,2024-06-17T09:18:15.500Z,,C.Orr@example.com,"[{'type': 'CA', 'identifier': '8840000154'}]",true,Corinne,Orr,Heidy,student,884_STU_88400154,C.Orr@example.com,,1575558321,[],"[{'href': '~/ims/oneroster/v1p1/orgs/884', 'sourcedId': '884', 'type': 'org'}]",['09'],
,active,2024-06-17T09:18:15.560Z,,J.Stone@example.com,"[{'type': 'CA', 'identifier': '8840000155'}]",true,June,Stone,Dulce,student,884_STU_88400155,J.Stone@example.com,,1285554042,[],"[{'href': '~/ims/oneroster/v1p1/orgs/884', 'sourcedId': '884', 'type': 'org'}]",['10'],
,active,2024-06-17T09:18:15.610Z,,O.Leonard@example.com,"[{'type': 'CA', 'identifier': '8840000156'}]",true,Octavio,Leonard,Rene,student,884_STU_88400156,O.Leonard@example.com,,1945553946,[],"[{'href': '~/ims/oneroster/v1p1/orgs/884', 'sourcedId': '884', 'type': 'org'}]",['12'],
,active,2024-06-17T09:18:15.670Z,,F.Buchanan@example.com,"[{'type': 'CA', 'identifier': '8840000157'}]",true,Franklin,Buchanan,Justin,student,884_STU_88400157,F.Buchanan@example.com,,2415551544,[],"[{'href': '~/ims/oneroster/v1p1/orgs/884', 'sourcedId': '884', 'type': 'org'}]",['11'],
,active,2024-06-17T09:18:15.733Z,,J.Logan@example.com,"[{'type': 'CA', 'identifier': '8840000159'}]",true,Jaylon,Logan,Fisher,student,884_STU_88400159,J.Logan@example.com,,2815554952,[],"[{'href': '~/ims/oneroster/v1p1/orgs/884', 'sourcedId': '884', 'type': 'org'}]",['12'],
,active,2024-06-17T09:18:15.780Z,,S.Graham@example.com,"[{'type': 'CA', 'identifier': '8840000160'}]",true,Samantha,Graham,Paris,student,884_STU_88400160,S.Graham@example.com,,1395552041,[],"[{'href': '~/ims/oneroster/v1p1/orgs/884', 'sourcedId': '884', 'type': 'org'}]",['11'],
,active,2024-06-17T09:18:15.827Z,,C.Anderson@example.com,"[{'type': 'CA', 'identifier': '8840000162'}]",true,Cheyenne,Anderson,Sandra,student,884_STU_88400162,C.Anderson@example.com,,2155555240,[],"[{'href': '~/ims/oneroster/v1p1/orgs/884', 'sourcedId': '884', 'type': 'org'}]",['12'],
,active,2024-06-17T09:18:15.890Z,,C.Wheeler@example.com,"[{'type': 'CA', 'identifier': '8840000163'}]",true,Cassidy,Wheeler,Jakayla,student,884_STU_88400163,C.Wheeler@example.com,,2145555362,[],"[{'href': '~/ims/oneroster/v1p1/orgs/884', 'sourcedId': '884', 'type': 'org'}]",['10'],
,active,2024-06-17T09:18:15.937Z,,A.Stuart@example.com,"[{'type': 'CA', 'identifier': '8840000164'}]",true,Abagail,Stuart,Lily,student,884_STU_88400164,A.Stuart@example.com,,2735554791,[],"[{'href': '~/ims/oneroster/v1p1/orgs/884', 'sourcedId': '884', 'type': 'org'}]",['11'],
,active,2024-06-17T09:18:16.000Z,,A.Madden@example.com,"[{'type': 'CA', 'identifier': '8840000165'}]",true,Asia,Madden,Frances,student,884_STU_88400165,A.Madden@example.com,,2785559727,[],"[{'href': '~/ims/oneroster/v1p1/orgs/884', 'sourcedId': '884', 'type': 'org'}]",['12'],
,active,2024-06-17T09:18:16.047Z,,T.Little@example.com,"[{'type': 'CA', 'identifier': '8840000166'}]",true,Tiana,Little,Jazlynn,student,884_STU_88400166,T.Little@example.com,,2765559649,[],"[{'href': '~/ims/oneroster/v1p1/orgs/884', 'sourcedId': '884', 'type': 'org'}]",['10'],
,active,2024-06-17T09:18:16.110Z,,D.Peck@example.com,"[{'type': 'CA', 'identifier': '8840000167'}]",true,Deon,Peck,Cayden,student,884_STU_88400167,D.Peck@example.com,,1685550119,[],"[{'href': '~/ims/oneroster/v1p1/orgs/884', 'sourcedId': '884', 'type': 'org'}]",['10'],
,active,2024-06-17T09:18:16.153Z,,A.Estrada@example.com,"[{'type': 'CA', 'identifier': '8840000168'}]",true,Adelaide,Estrada,Alisha,student,884_STU_88400168,A.Estrada@example.com,,2285550151,[],"[{'href': '~/ims/oneroster/v1p1/orgs/884', 'sourcedId': '884', 'type': 'org'}]",['12'],
,active,2023-07-11T01:04:43.150Z,,T.Goodman@example.com,"[{'type': 'CA', 'identifier': '8840000169'}]",true,Talia,Goodman,Yoselin,student,884_STU_88400169,T.Goodman@example.com,,1025556617,[],"[{'href': '~/ims/oneroster/v1p1/orgs/884', 'sourcedId': '884', 'type': 'org'}]",['09'],
,active,2024-06-17T09:18:16.217Z,,M.Dalton@example.com,"[{'type': 'CA', 'identifier': '8840000170'}]",true,Mckinley,Dalton,Patricia,student,884_STU_88400170,M.Dalton@example.com,,1495559858,[],"[{'href': '~/ims/oneroster/v1p1/orgs/884', 'sourcedId': '884', 'type': 'org'}]",['10'],
,active,2023-11-14T22:55:30.370Z,,A.Mann@example.com,"[{'type': 'CA', 'identifier': '8840000171'}]",true,Anthony,Mann,Michael,student,884_STU_88400171,A.Mann@example.com,,2205557750,[],"[{'href': '~/ims/oneroster/v1p1/orgs/884', 'sourcedId': '884', 'type': 'org'}]",['11'],
,active,2024-06-17T09:18:16.280Z,,G.Mcdonald@example.com,"[{'type': 'CA', 'identifier': '8840000172'}]",true,Grady,Mcdonald,Bradyn,student,884_STU_88400172,G.Mcdonald@example.com,,1785559531,[],"[{'href': '~/ims/oneroster/v1p1/orgs/884', 'sourcedId': '884', 'type': 'org'}]",['10'],
,active,2024-06-17T09:18:16.327Z,,B.Solomon@example.com,"[{'type': 'CA', 'identifier': '8840000173'}]",true,Bryan,Solomon,Sam,student,884_STU_88400173,B.Solomon@example.com,,1785553522,[],"[{'href': '~/ims/oneroster/v1p1/orgs/884', 'sourcedId': '884', 'type': 'org'}]",['12'],
,active,2024-06-17T09:18:16.390Z,,G.Boyd@example.com,"[{'type': 'CA', 'identifier': '8840000174'}]",true,Gaige,Boyd,Brock,student,884_STU_88400174,G.Boyd@example.com,,1565553679,[],"[{'href': '~/ims/oneroster/v1p1/orgs/884', 'sourcedId': '884', 'type': 'org'}]",['10'],
,active,2024-06-17T09:18:16.437Z,,R.Crane@example.com,"[{'type': 'CA', 'identifier': '8840000176'}]",true,Reynaldo,Crane,Christopher,student,884_STU_88400176,R.Crane@example.com,,3015555011,[],"[{'href': '~/ims/oneroster/v1p1/orgs/884', 'sourcedId': '884', 'type': 'org'}]",['12'],
,active,2024-06-17T09:18:16.500Z,,C.Le@example.com,"[{'type': 'CA', 'identifier': '8840000177'}]",true,Carsen,Le,Leo,student,884_STU_88400177,C.Le@example.com,,1945556704,[],"[{'href': '~/ims/oneroster/v1p1/orgs/884', 'sourcedId': '884', 'type': 'org'}]",['09'],
,active,2024-06-17T09:18:16.560Z,,H.Davies@example.com,"[{'type': 'CA', 'identifier': '8840000178'}]",true,Hayley,Davies,Laney,student,884_STU_88400178,H.Davies@example.com,,2695553651,[],"[{'href': '~/ims/oneroster/v1p1/orgs/884', 'sourcedId': '884', 'type': 'org'}]",['10'],
,active,2024-06-17T09:18:16.610Z,,Y.Wolfe@example.com,"[{'type': 'CA', 'identifier': '8840000179'}]",true,Yurem,Wolfe,Immanuel,student,884_STU_88400179,Y.Wolfe@example.com,,1745550239,[],"[{'href': '~/ims/oneroster/v1p1/orgs/884', 'sourcedId': '884', 'type': 'org'}]",['12'],
,active,2024-06-17T09:18:16.797Z,,C.Cantu@example.com,"[{'type': 'CA', 'identifier': '8840000182'}]",true,Curtis,Cantu,Elvis,student,884_STU_88400182,C.Cantu@example.com,,1875553399,[],"[{'href': '~/ims/oneroster/v1p1/orgs/884', 'sourcedId': '884', 'type': 'org'}]",['10'],
,active,2024-06-17T09:18:16.860Z,,A.Curry@example.com,"[{'type': 'CA', 'identifier': '8840000183'}]",true,Amari,Curry,Carleigh,student,884_STU_88400183,A.Curry@example.com,,1625558630,[],"[{'href': '~/ims/oneroster/v1p1/orgs/884', 'sourcedId': '884', 'type': 'org'}]",['12'],
,active,2024-06-17T09:18:16.903Z,,Y.Baird@example.com,"[{'type': 'CA', 'identifier': '8840000184'}]",true,Yaritza,Baird,Madyson,student,884_STU_88400184,Y.Baird@example.com,,1565555297,[],"[{'href': '~/ims/oneroster/v1p1/orgs/884', 'sourcedId': '884', 'type': 'org'}]",['11'],
,active,2024-06-17T09:18:16.967Z,,K.Ross@example.com,"[{'type': 'CA', 'identifier': '8840000185'}]",true,Kennedi,Ross,Akira,student,884_STU_88400185,K.Ross@example.com,,2195552886,[],"[{'href': '~/ims/oneroster/v1p1/orgs/884', 'sourcedId': '884', 'type': 'org'}]",['10'],
,active,2024-06-17T09:18:17.013Z,,M.Ford@example.com,"[{'type': 'CA', 'identifier': '8840000186'}]",true,Moshe,Ford,Kelvin,student,884_STU_88400186,M.Ford@example.com,,1785550225,[],"[{'href': '~/ims/oneroster/v1p1/orgs/884', 'sourcedId': '884', 'type': 'org'}]",['11'],
,active,2024-06-17T09:18:17.060Z,,A.Bell@example.com,"[{'type': 'CA', 'identifier': '8840000187'}]",true,Alexander,Bell,Seth,student,884_STU_88400187,A.Bell@example.com,,2365557361,[],"[{'href': '~/ims/oneroster/v1p1/orgs/884', 'sourcedId': '884', 'type': 'org'}]",['11'],
,active,2023-07-11T01:04:43.150Z,,I.Orr@example.com,"[{'type': 'CA', 'identifier': '8840000188'}]",true,Izayah,Orr,Rey,student,884_STU_88400188,I.Orr@example.com,,1835552468,[],"[{'href': '~/ims/oneroster/v1p1/orgs/884', 'sourcedId': '884', 'type': 'org'}]",['09'],
,active,2024-06-17T09:18:17.107Z,,M.Benton@example.com,"[{'type': 'CA', 'identifier': '8840000189'}]",true,Mercedes,Benton,Deja,student,884_STU_88400189,M.Benton@example.com,,3115550964,[],"[{'href': '~/ims/oneroster/v1p1/orgs/884', 'sourcedId': '884', 'type': 'org'}]",['11'],
,active,2024-06-17T09:18:17.170Z,,K.Johnston@example.com,"[{'type': 'CA', 'identifier': '8840000190'}]",true,Karly,Johnston,Londyn,student,884_STU_88400190,K.Johnston@example.com,,2375554225,[],"[{'href': '~/ims/oneroster/v1p1/orgs/884', 'sourcedId': '884', 'type': 'org'}]",['11'],
,active,2024-06-17T09:18:17.217Z,,K.Bartlett@example.com,"[{'type': 'CA', 'identifier': '8840000192'}]",true,Kelly,Bartlett,Ashley,student,884_STU_88400192,K.Bartlett@example.com,,1015555667,[],"[{'href': '~/ims/oneroster/v1p1/orgs/884', 'sourcedId': '884', 'type': 'org'}]",['11'],
,active,2023-07-11T01:04:43.150Z,,E.Schmitt@example.com,"[{'type': 'CA', 'identifier': '8840000193'}]",true,Ethan,Schmitt,Noah,student,884_STU_88400193,E.Schmitt@example.com,,1695550331,[],"[{'href': '~/ims/oneroster/v1p1/orgs/884', 'sourcedId': '884', 'type': 'org'}]",['09'],
,active,2023-07-11T01:04:43.150Z,,N.Simon@example.com,"[{'type': 'CA', 'identifier': '8840000194'}]",true,Natalya,Simon,Esmeralda,student,884_STU_88400194,N.Simon@example.com,,,[],"[{'href': '~/ims/oneroster/v1p1/orgs/884', 'sourcedId': '884', 'type': 'org'}]",['09'],
,active,2023-07-11T01:04:43.150Z,,J.Wright@example.com,"[{'type': 'CA', 'identifier': '8840000195'}]",true,Jesse,Wright,Mathew,student,884_STU_88400195,J.Wright@example.com,,1985552603,[],"[{'href': '~/ims/oneroster/v1p1/orgs/884', 'sourcedId': '884', 'type': 'org'}]",['09'],
,active,2024-06-17T09:18:17.280Z,,M.Singh@example.com,"[{'type': 'CA', 'identifier': '8840000196'}]",true,Miley,Singh,Jenny,student,884_STU_88400196,M.Singh@example.com,,3125550233,[],"[{'href': '~/ims/oneroster/v1p1/orgs/884', 'sourcedId': '884', 'type': 'org'}]",['12'],
,active,2023-07-11T01:04:43.150Z,,C.Daugherty@example.com,"[{'type': 'CA', 'identifier': '8840000198'}]",true,Caylee,Daugherty,Lilah,student,884_STU_88400198,C.Daugherty@example.com,,2735554589,[],"[{'href': '~/ims/oneroster/v1p1/orgs/884', 'sourcedId': '884', 'type': 'org'}]",['09'],
,active,2023-11-14T22:55:30.450Z,,G.Hood@example.com,"[{'type': 'CA', 'identifier': '8840000199'}]",true,Grady,Hood,Tyrese,student,884_STU_88400199,G.Hood@example.com,,1585550328,[],"[{'href': '~/ims/oneroster/v1p1/orgs/884', 'sourcedId': '884', 'type': 'org'}]",['09'],
,active,2024-06-17T09:18:17.327Z,,H.Arias@example.com,"[{'type': 'CA', 'identifier': '8840000200'}]",true,Heather,Arias,Katelyn,student,884_STU_88400200,H.Arias@example.com,,2375554418,[],"[{'href': '~/ims/oneroster/v1p1/orgs/884', 'sourcedId': '884', 'type': 'org'}]",['10'],
,active,2024-06-17T09:18:17.373Z,,M.Potts@example.com,"[{'type': 'CA', 'identifier': '8840000201'}]",true,Makena,Potts,Reese,student,884_STU_88400201,M.Potts@example.com,,1775552679,[],"[{'href': '~/ims/oneroster/v1p1/orgs/884', 'sourcedId': '884', 'type': 'org'}]",['10'],
,active,2024-06-17T09:18:17.437Z,,M.Khan@example.com,"[{'type': 'CA', 'identifier': '8840000202'}]",true,Marcelo,Khan,Tristian,student,884_STU_88400202,M.Khan@example.com,,,[],"[{'href': '~/ims/oneroster/v1p1/orgs/884', 'sourcedId': '884', 'type': 'org'}]",['12'],
,active,2023-07-11T01:04:43.150Z,,H.Shaffer@example.com,"[{'type': 'CA', 'identifier': '8840000203'}]",true,Hadassah,Shaffer,Renee,student,884_STU_88400203,H.Shaffer@example.com,,1585552069,[],"[{'href': '~/ims/oneroster/v1p1/orgs/884', 'sourcedId': '884', 'type': 'org'}]",['09'],
,active,2023-07-11T01:04:43.150Z,,A.Patterson@example.com,"[{'type': 'CA', 'identifier': '8840000204'}]",true,Ahmed,Patterson,Randall,student,884_STU_88400204,A.Patterson@example.com,,1425557220,[],"[{'href': '~/ims/oneroster/v1p1/orgs/884', 'sourcedId': '884', 'type': 'org'}]",['09'],
,active,2023-11-14T22:55:30.480Z,,R.Cameron@example.com,"[{'type': 'CA', 'identifier': '8840000206'}]",true,Royce,Cameron,Ralph,student,884_STU_88400206,R.Cameron@example.com,,1215555667,[],"[{'href': '~/ims/oneroster/v1p1/orgs/884', 'sourcedId': '884', 'type': 'org'}]",['09'],
,active,2024-06-17T09:18:17.547Z,,I.Horn@example.com,"[{'type': 'CA', 'identifier': '8840000207'}]",true,Imani,Horn,Hailey,student,884_STU_88400207,I.Horn@example.com,,2765559836,[],"[{'href': '~/ims/oneroster/v1p1/orgs/884', 'sourcedId': '884', 'type': 'org'}]",['10'],
,active,2023-07-11T01:04:43.150Z,,M.Levine@example.com,"[{'type': 'CA', 'identifier': '8840000208'}]",true,Marcos,Levine,Marc,student,884_STU_88400208,M.Levine@example.com,,2485553171,[],"[{'href': '~/ims/oneroster/v1p1/orgs/884', 'sourcedId': '884', 'type': 'org'}]",['09'],
,active,2023-07-11T01:04:43.150Z,,R.Norris@example.com,"[{'type': 'CA', 'identifier': '8840000209'}]",true,Rayna,Norris,Averi,student,884_STU_88400209,R.Norris@example.com,,2505553362,[],"[{'href': '~/ims/oneroster/v1p1/orgs/884', 'sourcedId': '884', 'type': 'org'}]",['09'],
,active,2024-06-17T09:18:17.593Z,,R.Humphrey@example.com,"[{'type': 'CA', 'identifier': '8840000210'}]",true,Robert,Humphrey,Kasey,student,884_STU_88400210,R.Humphrey@example.com,,3005554046,[],"[{'href': '~/ims/oneroster/v1p1/orgs/884', 'sourcedId': '884', 'type': 'org'}]",['10'],
,active,2024-06-17T09:18:17.653Z,,M.Figueroa@example.com,"[{'type': 'CA', 'identifier': '8840000211'}]",true,Makenna,Figueroa,Bridget,student,884_STU_88400211,M.Figueroa@example.com,,1775552763,[],"[{'href': '~/ims/oneroster/v1p1/orgs/884', 'sourcedId': '884', 'type': 'org'}]",['11'],
,active,2023-11-14T22:55:30.513Z,,A.Le@example.com,"[{'type': 'CA', 'identifier': '8840000212'}]",true,Anika,Le,Aryanna,student,884_STU_88400212,A.Le@example.com,,1755555976,[],"[{'href': '~/ims/oneroster/v1p1/orgs/884', 'sourcedId': '884', 'type': 'org'}]",['09'],
,active,2024-06-17T09:18:17.700Z,,T.Bradley@example.com,"[{'type': 'CA', 'identifier': '8840000213'}]",true,Tanner,Bradley,Enrique,student,884_STU_88400213,T.Bradley@example.com,,2845552609,[],"[{'href': '~/ims/oneroster/v1p1/orgs/884', 'sourcedId': '884', 'type': 'org'}]",['10'],
